179290	3.1.2.6
180790	6.3.2.3
180791	3.1.1.17
180793	4.1.1.23
179294	3.2.1.-
180794	2.1.1.17
179295	3.1.25.-
179730	1.6.5.2
180796	3.6.1.-
180796	1.3.1.74
179293	3.2.1.-
180798	6.1.1.20
179735	3.6.1.17
180799	6.1.1.20
179734	2.4.2.22
179297	3.1.2.-
179487	2.7.7.62
179487	2.7.1.156
179691	1.3.99.7
179489	6.6.1.2
179692	2.8.3.16
179692	5.1.99.4
180402	3.4.11.5
179490	2.5.1.17
179727	2.5.1.47
179726	6.1.1.7
179729	4.3.1.19
179729	4.2.1.16
179688	1.14.14.3
179728	3.6.1.-
179728	2.7.7.-
180405	1.3.3.1
179494	2.1.1.131
179495	2.1.1.133
180600	6.1.1.2
179496	1.3.1.54
179497	2.1.1.-
179722	3.1.2.1
179722	2.8.3.-
179725	2.8.1.2
179725	2.8.1.1
179724	2.3.1.-
179760	5.5.1.1
179760	5.1.2.2
179761	1.1.1.40
179761	1.1.1.39
180619	2.7.7.7
180414	2.1.3.3
180415	2.6.1.11
180415	2.6.1.17
180614	2.3.1.-
180410	3.5.4.13
180616	3.1.1.-
180616	3.1.2.12
180411	4.2.99.-
180411	2.5.1.48
180617	5.99.1.3
180610	2.7.3.-
180613	1.1.1.
180613	1.1.1.1
180613	1.2.1.1
180613	1.1.1.284
180612	3.6.1.-
180419	2.7.4.1
180418	2.7.13.3
179758	3.6.3.32
179758	3.6.3.21
179753	4.6.1.1
179752	1.8.1.9
179750	2.5.1.15
180426	2.3.1.86
180426	6.2.1.3
180627	2.7.1.4
180628	2.1.1.-
180625	3.4.-.-
180625	2.4.2.-
180625	2.4.1.129
180626	1.1.1.36
180626	1.1.1.100
180622	3.1.13.5
180622	3.1.26.3
180621	3.5.1.18
179749	4.1.2.25
179748	2.7.6.3
180428	3.1.3.18
179745	2.1.-.-
179744	3.1.3.-
179741	2.7.3.-
179741	2.7.13.3
179740	1.1.1.-
181114	3.6.5.3
181112	3.6.1.27
181112	2.7.1.66
179454	3.6.3.34
181113	1.6.5.3
179979	3.6.1.1
179455	1.1.1.18
181118	3.5.1.88
181119	2.1.2.9
179458	3.6.3.17
179459	3.6.3.17
179052	5.1.1.4
179974	2.3.1.41
179974	2.3.1.180
179051	1.4.99.1
179971	2.7.8.-
179971	2.7.8.6
181110	2.5.1.18
179783	2.7.4.9
179782	2.7.7.7
179781	6.1.1.10
179780	3.1.21.-
179975	1.14.21.3
179975	2.3.1.15
179775	3.1.3.18
179773	6.3.1.2
179047	3.6.3.14
179779	3.-.-.-
179981	2.5.1.9
179981	6.3.3.-
179981	2.5.1.-
179777	5.4.99.12
179777	4.2.1.70
179460	1.1.1.100
180630	2.4.2.11
180631	2.4.1.20
180631	2.4.1.-
180632	3.6.3.25
179461	5.1.3.-
179461	4.1.2.17
179443	3.5.1.5
181102	5.4.2.1
180649	4.2.1.3
181103	1.3.1.26
179445	3.2.1.22
180647	3.6.3.41
181105	2.7.1.2
181106	4.2.3.3
179448	3.6.3.32
181107	3.4.24.-
179061	6.4.1.1
179960	2.5.1.49
179063	1.1.1.30
179064	1.17.7.1
179064	1.17.4.3
179065	2.5.1.10
179965	1.2.1.38
179066	2.4.2.-
179066	2.4.1.-
179964	3.5.3.11
181100	1.16.8.1
181100	2.4.2.21
179771	2.7.1.-
179966	1.14.15.-
179762	6.1.1.17
179763	6.3.5.1
179763	6.3.1.5
179764	2.7.1.107
179765	2.5.1.54
179766	1.8.1.7
179768	5.3.1.6
179769	3.1.3.18
180642	4.2.1.9
180645	4.4.1.-
179453	1.6.5.3
178903	3.6.3.-
178904	4.2.1.2
178904	4.3.1.1
178902	3.5.1.1
180658	4.2.1.96
178905	3.5.3.11
178906	3.6.3.21
179999	2.7.4.1
179076	3.4.24.-
179998	3.6.1.11
179997	3.1.13.5
179997	3.1.26.3
179996	6.1.1.12
178900	3.5.1.1
179994	5.99.1.-
179994	5.99.1.3
179993	2.3.2.8
181511	2.7.7.7
179797	2.4.2.29
181510	3.1.3.1
181909	2.4.2.17
179069	2.3.1.9
180655	3.1.2.-
180655	3.1.1.5
181906	4.2.1.2
180656	6.5.1.-
179484	6.3.5.10
180657	3.1.3.48
179483	1.3.99.-
179482	1.1.1.31
181903	3.6.4.9
181902	1.3.1.-
180652	2.3.1.-
180652	2.3.1.183
180653	6.1.1.12
179080	2.7.6.2
181910	6.1.1.21
181911	6.1.1.21
180669	2.7.7.7
179087	3.1.1.-
179791	2.4.1.-
179986	2.1.2.1
179089	4.1.1.21
179089	6.3.4.18
181505	2.7.7.7
179983	3.5.4.26
179983	1.1.1.1
179983	1.1.1.193
179084	3.5.1.68
179982	2.5.1.9
179985	2.1.2.1
181508	3.1.25.1
179086	2.7.1.40
179984	2.5.1.-
179990	4.2.1.17
179991	4.2.1.24
179784	3.4.16.4
181500	2.8.3.8
181500	2.8.3.5
179786	1.20.4.1
181917	1.1.3.15
181916	1.1.3.15
181919	1.1.3.15
181913	3.2.2.20
180664	6.3.4.5
181915	1.1.1.274
180661	2.1.1.-
181914	1.3.99.-
180688	3.1.2.-
180075	3.5.2.5
180075	3.5.2.3
180076	2.1.2.10
180070	3.6.1.-
181525	2.1.3.2
180720	4.1.3.4
180680	5.4.2.2
181526	1.3.99.-
180721	4.2.1.17
181523	2.3.1.15
180722	4.2.1.17
180682	4.4.1.5
181524	3.5.2.3
181521	5.99.1.2
179608	3.4.16.4
181329	4.2.1.8
179605	4.3.1.17
181520	3.1.13.1
181328	6.3.4.3
181529	6.3.5.6
181529	6.3.5.7
179409	3.1.3.3
181528	3.-.-.-
180278	2.1.1.79
181527	3.1.-.-
179407	3.4.21.-
180279	3.6.1.-
180272	2.3.1.39
179405	3.4.-.-
179404	3.4.-.-
179403	1.5.1.3
179402	2.1.1.45
180486	3.2.1.-
180271	1.1.1.100
180679	4.2.1.1
179613	3.1.4.46
180087	1.3.99.22
180677	2.7.1.33
180676	5.3.3.-
179420	2.6.1.-
180083	2.7.8.7
179610	3.4.21.92
180082	3.4.21.89
180672	3.2.1.-
179611	3.6.1.17
180081	3.1.26.3
181534	2.7.3.-
180711	2.5.1.19
180670	2.7.7.7
180710	2.7.4.14
181530	6.3.5.6
181530	6.3.5.7
181531	5.99.1.3
180999	3.6.3.17
179618	3.6.5.3
181533	2.3.1.181
179619	2.7.4.22
180089	2.4.2.10
180998	3.6.3.17
181336	3.6.3.31
180719	6.4.1.4
180718	6.4.1.3
180995	1.2.1.3
180717	1.3.99.10
181539	2.3.1.1
181539	2.3.1.157
181539	2.3.1.57
181539	2.7.7.23
181333	1.1.1.57
181538	4.4.1.17
181332	5.3.1.12
180993	4.1.2.20
179418	1.1.1.86
180992	4.2.1.80
180992	4.1.1.77
180991	5.3.3.-
180991	4.1.1.-
180713	2.3.1.-
178800	2.7.4.9
180990	1.13.11.15
180990	1.13.11.2
180285	4.1.1.65
179415	2.6.99.2
178803	2.1.-.-
180090	2.7.6.5
180090	3.1.7.2
178802	2.1.-.-
180091	2.7.7.6
181331	5.3.1.12
178805	2.7.7.-
180283	1.1.1.-
180283	1.1.1.100
178804	2.7.10.-
180284	2.7.8.8
179411	2.2.1.6
179410	2.5.1.8
179410	2.5.1.75
178806	2.7.7.7
180282	2.4.2.14
180477	3.4.24.-
179413	3.1.11.5
179412	2.2.1.6
180280	2.1.1.63
179621	2.5.1.31
180093	3.2.2.-
179622	2.7.7.41
180095	4.2.1.52
179620	3.6.5.3
179625	2.3.1.-
181540	2.6.1.16
179626	4.2.1.-
180096	3.2.1.-
179623	3.4.24.-
181543	3.6.1.-
179629	2.4.1.182
181544	2.5.1.18
181541	3.6.1.-
180740	4.2.99.18
180740	3.2.2.23
179627	2.3.1.129
180742	3.4.11.1
180742	3.4.11.23
181545	5.3.4.1
181346	3.6.3.24
178812	1.14.14.3
180298	3.5.1.48
181345	3.6.3.24
180746	1.1.1.215
180299	3.5.4.25
180299	4.1.99.12
181344	3.6.3.24
181549	1.14.13.-
181347	1.3.99.3
181347	1.3.99.-
180290	2.1.1.-
178819	1.2.1.3
180291	2.1.1.-
180292	2.2.1.7
181342	3.6.3.24
178816	2.8.3.1
181340	4.2.1.42
181340	4.2.1.7
178814	5.1.1.1
180297	3.1.11.6
179630	4.1.3.7
179630	2.3.3.1
179631	6.1.1.17
180695	1.10.3.-
180694	1.9.3.1
180694	1.10.3.-
179634	3.4.21.88
181550	2.7.8.24
180699	4.2.1.51
179441	3.5.1.5
181551	1.6.5.5
180698	2.7.7.38
179637	4.1.1.48
179442	3.5.1.5
181552	1.6.5.5
179638	2.4.2.18
181553	3.6.3.17
179639	5.2.1.8
180733	1.1.1.79
180733	1.1.1.95
180733	1.1.1.81
180693	1.10.3.-
180734	2.7.7.-
180692	1.10.3.-
181558	1.3.1.74
181355	6.1.1.6
178821	1.1.1.100
181357	4.2.1.1
180736	2.7.7.7
180739	4.2.1.17
181351	2.3.1.16
181350	1.3.99.-
179640	5.3.1.1
178827	1.1.1.100
181352	1.1.1.3
181352	4.2.1.17
181352	1.1.1.35
181352	5.1.2.3
179438	3.6.5.-
180764	2.5.1.6
180766	2.3.1.-
180034	6.3.3.1
180966	3.6.3.20
180035	2.1.2.2
180763	2.1.1.33
179649	1.2.4.1
180037	1.8.99.-
180037	1.2.1.2
179648	1.2.4.1
180031	5.1.3.2
179646	2.1.1.-
179645	4.2.1.11
180033	6.3.2.6
179644	2.5.1.55
179643	6.3.4.2
179642	1.3.99.-
179650	2.3.1.12
178837	2.7.1.71
180446	3.5.1.5
179651	1.8.1.4
178838	4.3.3.4
178838	4.2.3.4
180448	3.5.1.5
180447	3.5.1.5
180443	3.6.5.-
180962	3.6.3.32
178830	3.4.16.4
180769	3.6.-.-
178834	6.4.1.2
178832	2.8.1.-
181579	3.2.1.4
180755	2.7.7.8
180754	2.1.1.52
180752	1.3.1.10
180752	1.3.1.9
180751	2.3.1.41
180750	4.2.1.60
180045	2.7.7.7
180046	2.7.8.5
179657	2.7.7.60
179657	4.6.1.12
180044	1.1.1.100
179659	2.7.3.-
179659	2.7.13.3
180041	3.1.27.1
179658	1.-.-.-
180042	2.5.1.18
179653	2.8.1.8
179655	1.1.1.100
180438	3.5.2.2
180437	3.5.3.-
180437	3.5.1.87
179661	2.7.3.-
179661	2.7.13.3
178848	3.6.3.3
178848	3.6.3.5
179662	3.1.1.61
178849	5.4.1.2
180434	3.6.1.-
180433	1.3.1.1
180433	1.3.3.1
180432	1.4.1.14
180432	1.4.1.13
180431	1.2.99.2
180430	5.3.1.9
180951	3.6.3.-
180950	1.3.99.22
180757	5.4.99.12
180757	4.2.1.70
178844	6.6.1.2
178845	6.6.1.2
180989	1.2.1.3
180989	1.2.1.60
180988	5.3.3.10
181586	4.2.1.46
181585	5.1.3.2
180059	5.2.1.8
180050	2.7.4.6
181584	2.4.1.12
180052	3.6.3.-
181583	2.4.1.12
179669	3.4.21.92
181582	1.1.1.22
179668	3.4.21.92
180054	2.7.7.7
180780	3.6.3.27
179667	3.1.5.-
180055	3.4.11.1
180464	1.20.4.1
179672	3.1.25.-
179670	3.4.21.53
178853	3.4.21.-
181305	3.1.21.3
180984	2.6.1.18
180460	2.5.1.7
181306	2.1.1.72
180985	2.6.1.19
180985	2.6.1.22
181303	3.4.24.-
180462	1.1.1.23
180462	1.1.1.37
181304	3.1.21.3
180774	1.16.3.1
181596	3.4.11.19
180979	1.2.1.3
180773	3.4.24.57
181599	1.8.1.4
180978	1.2.1.3
180772	2.3.1.128
178870	2.3.1.51
180771	2.3.1.51
180778	3.1.1.61
180775	3.4.11.-
180061	2.1.1.-
181591	3.1.3.1
181590	3.1.3.26
179676	2.7.4.23
180060	1.1.1.262
180770	1.3.1.74
180065	2.3.3.13
179678	5.99.1.3
180066	6.1.1.16
181594	1.14.11.-
180064	4.1.3.12
180064	2.3.3.13
179680	2.7.7.3
179681	5.2.1.8
179682	5.2.1.8
179683	5.-.-.-
179684	2.4.2.29
178867	3.6.3.-
181315	1.13.12.16
181315	1.13.11.32
181317	3.6.1.-
178863	3.1.11.2
178871	3.6.1.1
178874	1.3.1.12
178876	2.1.1.-
178875	2.6.1.9
178877	2.4.2.8
178879	4.1.1.20
180929	1.7.1.1
178881	4.3.2.1
178885	1.1.1.-
178885	1.-.-.-
178884	3.1.-.-
178884	3.1.13.1
180910	3.6.3.2
178889	4.2.3.12
178887	2.5.1.17
180006	3.1.3.27
180917	1.1.1.100
180918	4.4.1.5
180007	4.4.1.8
180002	3.6.3.21
180208	2.6.1.-
180001	1.14.13.1
180207	4.2.1.47
180913	1.1.1.25
180914	2.3.1.12
178898	2.5.1.48
181084	1.8.4.6
181084	1.8.4.11
181087	2.1.1.-
180943	2.7.1.15
178894	1.1.1.157
181086	2.4.2.9
180942	3.2.2.1
181089	4.1.1.36
181089	6.3.2.5
178896	2.5.1.47
181088	1.14.13.-
181090	3.6.5.3
181096	1.2.1.3
180221	5.1.3.2
181094	1.13.11.-
180223	3.5.2.17
181093	2.7.8.-
180224	3.5.3.19
180225	2.8.1.6
180226	3.1.2.6
180932	2.3.1.-
180932	2.7.7.58
180931	5.4.4.2
180220	2.7.8.-
180022	2.7.4.3
180933	3.3.2.1
180934	1.1.1.100
180934	1.3.1.28
180935	2.7.8.-
180025	1.6.99.3
180025	1.6.5.3
180939	3.6.3.17
180029	1.1.1.100
181361	3.6.3.24
180230	2.7.9.1
181363	3.6.3.32
181364	1.5.1.2
181360	3.1.3.1
181369	1.1.1.100
180238	2.1.1.72
180237	3.8.1.2
180236	3.2.2.-
181365	1.5.1.5
181365	3.5.4.9
181366	4.2.1.12
181367	3.1.1.31
181368	1.1.1.49
180232	3.6.1.-
181777	3.6.3.31
181775	2.1.3.3
180240	3.1.3.18
181378	6.3.1.11
181378	6.3.1.2
180244	4.2.3.1
181376	1.4.3.-
180246	2.3.1.128
180245	3.4.24.64
180245	3.4.99.-
181766	4.1.1.15
181765	4.1.1.15
181763	3.5.1.2
181762	3.5.1.2
181382	3.1.11.6
181383	6.3.2.2
180253	1.17.1.2
181384	2.1.1.-
180252	2.7.1.39
180251	3.1.26.4
180250	1.11.1.15
180257	1.9.3.1
180705	2.4.-.-
180705	3.2.1.-
180256	1.9.3.1
180702	2.7.7.7
180259	1.9.3.1
180258	2.5.1.-
180903	3.5.1.68
180902	3.1.3.25
180901	3.1.1.5
180907	3.6.1.-
180907	3.6.3.1
180700	3.6.1.-
180700	3.6.1.22
181793	1.1.1.18
179200	1.1.1.100
179200	1.1.1.159
180904	2.7.3.-
181797	3.6.3.17
181392	3.6.3.34
181392	3.6.3.33
180260	1.9.3.1
181391	1.6.5.3
180262	3.4.24.-
181395	3.1.-.-
180263	2.7.4.8
180265	2.7.4.9
181398	1.1.1.100
181399	3.6.3.20
180267	2.3.1.41
180267	2.3.1.179
180269	3.1.26.3
180269	1.6.99.3
180269	1.6.5.3
181781	3.6.3.16
181786	1.17.4.1
181785	1.17.4.1
181784	1.17.4.1
179111	2.5.1.6
179111	4.2.1.8
181828	1.7.99.6
181829	1.7.99.6
181623	1.6.99.5
181624	1.6.5.3
181625	1.6.99.5
181625	1.6.5.3
181827	1.7.99.6
181626	3.1.2.6
181628	4.2.1.96
179109	6.3.3.2
179103	2.7.2.3
179105	2.2.1.1
179104	1.2.1.12
179104	1.2.1.72
179123	2.5.1.3
179120	3.1.3.25
179121	3.6.5.3
181636	2.3.1.46
181633	2.6.1.62
181634	2.3.1.180
181837	3.6.3.17
181631	2.3.1.47
181838	3.6.3.17
181632	6.3.3.3
181835	1.1.1.100
181836	3.6.3.17
181630	2.8.1.6
181834	2.7.1.-
181834	2.7.1.16
181638	4.1.1.65
181003	3.4.21.-
181637	3.2.1.17
181002	3.4.21.-
181001	1.5.1.7
181000	3.6.3.17
179115	2.7.7.27
179113	2.8.1.6
181804	1.7.99.4
181805	1.7.99.4
181806	1.7.99.4
181600	1.8.1.4
181807	1.7.99.4
181601	2.3.1.12
181601	2.3.1.168
181808	1.7.99.4
181602	1.2.4.4
181602	1.2.4.1
181809	5.2.1.8
181603	1.2.4.4
181603	1.2.4.1
181605	3.6.3.20
181605	3.6.3.19
181035	2.7.1.59
181606	1.1.1.18
181606	1.1.1.-
181039	1.1.1.28
181801	5.1.1.1
181031	3.6.3.-
181033	2.-.-.-
179101	6.2.1.17
179101	6.2.1.1
181815	3.4.-.-
181816	3.6.3.32
181816	3.6.3.36
181814	3.4.-.-
181614	1.10.3.-
181611	2.7.1.59
181615	1.10.3.-
181812	4.1.1.-
181811	4.1.1.-
181029	2.7.7.6
181869	3.1.1.61
179837	2.8.1.7
179833	2.8.1.7
179833	4.4.1.16
179152	3.6.1.23
179830	2.7.1.23
181055	3.6.3.24
181056	3.1.3.1
181051	3.5.1.4
181866	1.8.1.2
181860	1.1.1.37
181861	4.2.1.52
179829	3.6.1.-
179829	2.7.7.-
179824	2.1.1.77
179165	2.7.7.6
179821	6.1.1.9
179164	2.7.3.-
181870	2.7.3.-
181870	2.7.13.3
181043	4.1.2.17
181878	1.3.99.-
181875	1.1.1.157
181876	4.2.1.17
181873	1.3.1.34
181874	2.8.3.16
181049	2.1.3.3
181871	3.4.-.-
181046	5.4.3.8
181047	3.6.3.31
179817	2.5.1.18
179818	1.1.1.31
179818	1.1.1.60
179130	6.2.1.3
179810	4.2.1.2
179811	1.14.13.1
179134	2.7.4.8
179812	5.3.1.16
181072	2.3.1.12
179126	3.1.22.4
181074	3.1.3.1
179127	3.6.1.-
179128	3.6.1.-
179128	3.1.22.4
179129	3.1.2.-
181078	2.8.3.16
181078	5.1.99.4
181079	1.2.1.16
181843	1.7.2.1
179141	2.6.1.52
179145	6.3.4.4
179144	2.3.1.-
179143	1.1.1.95
179137	3.4.24.-
181063	3.1.3.1
179138	5.4.2.2
179138	5.4.2.10
179136	6.3.4.-
181066	3.5.1.11
181067	1.3.99.-
181065	3.5.1.11
181851	1.7.99.7
181852	1.7.99.7
181068	4.2.1.17
181069	1.1.1.157
181855	1.7.99.7
181853	1.7.99.7
181854	1.7.99.7
179881	3.2.1.52
179882	3.2.1.-
179877	2.7.7.7
179876	6.1.1.11
179875	3.1.3.2
179875	3.1.3.6
179875	3.1.3.5
179874	2.1.1.77
179193	2.7.1.29
179191	2.7.1.-
179191	2.7.1.29
179192	2.7.1.29
179190	2.7.1.29
179598	3.5.4.16
179598	1.7.1.13
179594	6.4.1.4
179593	5.4.99.2
180305	5.4.2.1
179595	6.4.1.3
179590	2.7.7.-
180300	4.2.3.5
180507	3.6.3.20
179591	3.5.1.87
180505	5.1.3.-
179868	2.5.1.32
179390	3.6.1.-
179867	2.1.-.-
179867	2.1.1.-
179862	6.3.5.6
179862	6.3.5.7
179861	2.3.1.-
179863	5.2.1.8
180503	1.1.1.100
180501	5.1.2.2
179586	3.4.-.-
179587	3.2.-.-
179588	2.1.1.-
179393	1.1.3.15
179393	1.1.2.4
179589	5.1.1.3
180306	1.3.1.9
179581	3.6.3.8
179585	1.1.1.42
179584	3.1.3.1
179583	6.1.1.7
179860	1.6.99.3
179173	2.3.1.-
179173	2.3.1.183
179853	3.4.24.-
179174	2.3.3.9
179852	2.6.1.1
179171	5.4.99.12
179171	4.2.1.70
179851	3.1.26.12
179851	3.1.4.-
179172	2.7.7.6
179850	3.5.1.28
179857	6.3.4.14
179857	6.4.1.2
179177	3.1.21.-
179856	6.4.1.2
179175	6.1.1.17
179175	6.1.1.-
179855	4.2.1.10
179176	3.2.2.21
179577	3.4.21.-
179578	2.7.7.7
179383	6.5.1.2
179575	2.7.7.6
179380	3.5.1.-
179858	2.3.2.6
179386	2.1.1.-
179385	3.4.11.9
179367	2.4.1.129
179369	6.3.2.10
179368	6.3.2.13
179572	2.7.4.3
179182	1.1.99.1
179840	2.7.1.-
179185	3.6.3.17
179841	6.1.1.1
179186	3.6.3.17
179187	3.6.3.17
179843	1.11.1.-
179843	1.11.1.7
179843	1.11.1.15
179848	3.6.5.3
179848	3.1.1.29
179370	2.7.8.13
179566	1.1.1.-
179566	3.1.3.45
179371	6.3.2.9
179849	3.4.-.-
179849	2.4.2.-
179849	2.4.1.-
179373	2.4.1.227
179374	6.3.2.8
179375	1.1.1.158
179180	1.2.1.16
179376	6.3.2.4
179359	3.5.1.28
180538	5.1.1.1
179355	2.4.-.-
179355	3.2.1.-
179356	3.2.1.17
179365	2.1.1.-
180534	1.2.1.3
179360	3.2.1.-
180530	2.5.1.3
180532	3.5.99.2
179348	2.1.1.144
180549	2.7.7.4
179346	3.1.1.5
180548	2.7.7.4
180548	2.7.1.25
180547	3.1.3.7
180547	3.1.3.25
179353	1.7.99.5
179353	1.5.1.20
180543	1.1.5.3
180543	1.1.99.5
180540	1.1.1.1
180541	1.2.1.22
180541	1.2.1.3
180516	1.5.3.1
180515	1.5.3.1
180517	1.4.1.4
180517	1.4.1.3
179337	3.5.1.24
179342	1.-.-.-
180512	2.4.2.-
179341	3.11.1.2
180513	1.5.3.1
179340	3.5.1.19
180514	2.1.2.10
179896	3.4.23.-
179897	1.-.-.-
179894	2.7.8.26
179898	4.2.1.51
179899	3.1.3.-
179891	3.2.2.-
179893	2.4.2.21
180529	1.5.3.-
179324	2.7.7.-
180527	1.4.3.19
180526	2.7.1.49
180526	2.7.4.7
179326	2.7.7.6
180521	3.6.3.32
180524	3.6.3.4
180522	3.6.3.32
179883	6.1.1.19
179884	3.1.5.1
179885	3.4.11.18
179885	2.5.1.55
179887	3.1.11.2
181422	3.6.3.31
181422	3.6.3.30
179508	5.4.1.2
181423	3.1.3.25
179509	1.14.13.83
181420	3.6.3.30
180861	2.8.1.1
179506	2.1.1.131
179507	2.1.1.130
181426	2.2.1.6
181426	3.7.1.-
181426	1.-.-.-
180863	4.1.2.14
180863	4.1.3.16
180863	4.1.3.1
181427	2.7.1.4
180580	2.7.1.69
181424	5.3.1.-
180583	2.7.7.6
181425	4.2.1.44
181425	4.2.1.-
180866	3.4.24.-
179500	4.1.1.81
179501	6.3.1.10
180584	3.6.3.-
180587	3.4.21.-
179310	2.6.1.1
179503	1.14.13.3
180386	2.1.2.11
179303	2.4.1.-
180387	6.3.2.1
180172	3.5.1.1
181221	3.5.1.68
181220	4.2.1.49
179306	1.8.1.9
178936	2.3.1.61
180174	1.1.99.1
179305	2.7.7.7
178935	1.2.4.2
180175	1.1.99.1
180176	1.2.1.3
180176	1.2.1.8
178934	6.2.1.5
181225	2.6.1.-
180868	4.1.3.38
178933	6.2.1.5
181224	3.5.3.13
181224	3.8.1.-
180867	4.1.3.-
180867	2.6.1.85
178932	1.1.1.37
181429	1.1.1.18
181223	3.5.2.7
178931	3.6.-.-
180380	5.1.1.4
181222	4.3.1.3
180869	2.5.1.44
181229	5.1.1.1
180382	1.5.1.7
181228	1.4.99.1
180383	4.1.1.-
181226	2.6.1.18
180385	1.18.1.2
